ensembl_gene_id	external_gene_name	start_position	end_position	strand	gene_biotype
ENSG00000204505	PRAMEF25	13140456	13145000	1	pseudogene
ENSG00000204508	PRAMEF22	13035543	13038381	1	protein_coding
ENSG00000204510	PRAMEF7	12976450	12980569	1	protein_coding
ENSG00000204513	PRAMEF11	12884468	12891264	-1	protein_coding
ENSG00000204518	AADACL4	12704566	12727097	1	protein_coding
ENSG00000204624	PTCHD2	11539223	11597641	1	protein_coding
ENSG00000204859	ZBTB48	6640061	6649340	1	protein_coding
ENSG00000205090	TMEM240	1470554	1475833	-1	protein_coding
ENSG00000205116	TMEM88B	1361508	1363167	1	protein_coding
ENSG00000205231	TTLL10-AS1	1108436	1114935	-1	antisense
ENSG00000206585	RNVU1-9	147511004	147511167	-1	snRNA
ENSG00000206595	RNU6-877P	51847980	51848086	1	snRNA
ENSG00000206620	SNORD45C	76252757	76252835	1	snoRNA
ENSG00000206627	RNU6-969P	53270780	53270884	-1	snRNA
ENSG00000206635	RNU6-1062P	151601800	151601906	1	snRNA
ENSG00000206637	SNORA70	201947589	201947723	1	snoRNA
ENSG00000206652	RNU1-1	16840617	16840780	-1	snRNA
ENSG00000206654	RNU6-608P	39586612	39586715	-1	snRNA
ENSG00000206680	SNORD21	93302846	93302940	1	snoRNA
ENSG00000206684	RNU6-157P	172335680	172335786	1	snRNA
ENSG00000206694	RNVU1-3	143687359	143687519	1	snRNA
ENSG00000206700	RNU6-723P	48809881	48809987	1	snRNA
ENSG00000206737	RNVU1-18	149224058	149224221	-1	snRNA
ENSG00000206762	RNU6-418P	205564169	205564275	1	snRNA
ENSG00000206764	RNU6-152P	182296203	182296309	1	snRNA
ENSG00000206767	RNU6-949P	28002114	28002220	-1	snRNA
ENSG00000206791	RNU1-129P	147486649	147486815	-1	snRNA
ENSG00000206803	RNU6-968P	236078715	236078821	1	snRNA
ENSG00000206828	RNVU1-5	144491442	144491605	-1	snRNA
ENSG00000206832	RNU6V	110134156	110134262	-1	snRNA
ENSG00000206835	RNU1-74P	232967763	232967933	-1	snRNA
ENSG00000206878	SNORA51	228788183	228788307	1	snoRNA
ENSG00000206880	RNU6-1310P	168232613	168232719	-1	snRNA
ENSG00000206887	RNU6-1008P	224493082	224493185	1	snRNA
ENSG00000206888	RNU6-48P	27651710	27651816	1	snRNA
ENSG00000206921	RNU6-481P	161371079	161371185	1	snRNA
ENSG00000206931	RNU6-1042P	150674342	150674448	1	snRNA
ENSG00000206935	RNU6-514P	23489197	23489303	1	snRNA
ENSG00000206968	RNVU1-16	148766938	148767102	-1	snRNA
ENSG00000206980	RNU6-662P	151720073	151720176	-1	snRNA
ENSG00000206981	RNU6-40P	31970419	31970525	-1	snRNA
ENSG00000206999	RNU6-622P	75648730	75648832	1	snRNA
ENSG00000207005	RNU1-2	17222475	17222638	1	snRNA
ENSG00000207022	SNORA51	93311616	93311739	1	snoRNA
ENSG00000207056	RNU1-8P	7279420	7279584	1	snRNA
ENSG00000207082	RNU6-171P	164608802	164608908	1	snRNA
ENSG00000207095	RNU6-424P	28020242	28020346	1	snRNA
ENSG00000207106	RNVU1-4	144311213	144311376	-1	snRNA
ENSG00000207134	RNU6-106P	155328503	155328609	-1	snRNA
ENSG00000207144	RNU6-1297P	155389188	155389291	1	snRNA
ENSG00000207149	RNU6-465P	120669562	120669662	1	snRNA
ENSG00000207181	SNORA14B	235291118	235291252	-1	snoRNA
ENSG00000207190	RNU6-809P	64494566	64494672	-1	snRNA
ENSG00000207194	RNU6-1026P	51048076	51048183	1	snRNA
ENSG00000207205	RNVU1-15	148604908	148605072	-1	snRNA
ENSG00000207234	RNU6-125P	89282462	89282568	1	snRNA
ENSG00000207237	RNU6-110P	26290688	26290791	1	snRNA
ENSG00000207241	SNORD45A	76253574	76253657	1	snoRNA
ENSG00000207256	RNU6-880P	43457109	43457215	1	snRNA
ENSG00000207321	RNU6-160P	153304098	153304204	1	snRNA
ENSG00000207328	RNU6-636P	37669211	37669317	1	snRNA
ENSG00000207340	RNVU1-10	147834502	147834665	-1	snRNA
ENSG00000207341	RNA5SP64	166011481	166011587	1	rRNA
ENSG00000207349	RNVU1-17	149194106	149194269	-1	snRNA
ENSG00000207389	RNU1-4	17067011	17067174	1	snRNA
ENSG00000207418	RNVU1-7	145969270	145969433	-1	snRNA
ENSG00000207421	SNORD38B	45244062	45244128	1	snoRNA
ENSG00000207434	RNU6-1072P	12982374	12982480	1	snRNA
ENSG00000207451	RNU6-291P	11286311	11286417	1	snRNA
ENSG00000207472	RNU6-41P	182951347	182951453	-1	snRNA
ENSG00000207475	SNORA42	155889700	155889836	-1	snoRNA
ENSG00000207491	RNU6-423P	212865606	212865709	1	snRNA
ENSG00000207501	RNVU1-14	148241465	148241628	1	snRNA
ENSG00000207502	SNORA42	116164493	116164626	-1	snoRNA
ENSG00000207504	RNU6-1031P	68006810	68006916	1	snRNA
ENSG00000207508	RNU6-1237P	40643515	40643621	1	snRNA
ENSG00000207511	RNU6-771P	13384735	13384841	-1	snRNA
ENSG00000207513	RNU1-3	16993280	16993443	-1	snRNA
ENSG00000207523	SNORA66	93306276	93306408	1	snoRNA
ENSG00000207590	MIR215	220291195	220291304	-1	miRNA
ENSG00000207606	MIR554	151518272	151518367	1	miRNA
ENSG00000207607	MIR200A	1103243	1103332	1	miRNA
ENSG00000207624	MIR194-1	220291499	220291583	-1	miRNA
ENSG00000207709	MIR197	110141515	110141589	1	miRNA
ENSG00000207720	MIR555	155316141	155316236	-1	miRNA
ENSG00000207721	MIR186	71533314	71533399	-1	miRNA
ENSG00000207729	MIR556	162312336	162312430	1	miRNA
ENSG00000207730	MIR200B	1102484	1102578	1	miRNA
ENSG00000207750	MIR553	100746797	100746864	1	miRNA
ENSG00000207759	MIR181A1	198828173	198828282	-1	miRNA
ENSG00000207776	MIR551A	3477259	3477354	-1	miRNA
ENSG00000207865	MIR34A	9211727	9211836	-1	miRNA
ENSG00000207933	MIR9-1	156390123	156390230	1	miRNA
ENSG00000207941	MIR552	35135200	35135295	-1	miRNA
ENSG00000207949	MIR214	172107938	172108047	-1	miRNA
ENSG00000207962	MIR30C1	41222956	41223044	1	miRNA
ENSG00000207974	MIR557	168344762	168344859	1	miRNA
ENSG00000207975	MIR181B1	198828002	198828111	-1	miRNA
ENSG00000208024	MIR199A2	172113675	172113784	-1	miRNA
ENSG00000208317	SNORD78	173834760	173834824	-1	snoRNA
ENSG00000211451	GNRHR2	145509752	145516076	-1	pseudogene
ENSG00000211452	DIO1	54356912	54376759	1	protein_coding
ENSG00000211454	AKR7L	19592476	19600688	-1	polymorphic_pseudogene
ENSG00000211543	MIR320B1	117214371	117214449	1	miRNA
ENSG00000211575	MIR760	94312388	94312467	1	miRNA
ENSG00000211581	MIR765	156905923	156906036	-1	miRNA
ENSG00000212076	MIR761	52302013	52302082	-1	miRNA
ENSG00000212144	U8	234729021	234729148	1	snoRNA
ENSG00000212157	RNU6-1319P	224163848	224163951	-1	snRNA
ENSG00000212161	SNORD64	159821696	159821762	-1	snoRNA
ENSG00000212187	SNORA26	212198903	212199024	1	snoRNA
ENSG00000212230	RNU6-747P	243244458	243244561	-1	snRNA
ENSG00000212237	RNA5SP18	228783659	228783779	-1	rRNA
ENSG00000212248	RNU6-750P	100444495	100444601	1	snRNA
ENSG00000212257	RNU6-1176P	65488651	65488757	-1	snRNA
ENSG00000212266	SNORA40	118231243	118231364	-1	snoRNA
ENSG00000212292	RNU6-239P	154267979	154268077	1	snRNA
ENSG00000212308	RNA5SP23	78840849	78840953	-1	rRNA
ENSG00000212338	SNORA67	179165608	179165714	1	snoRNA
ENSG00000212360	RNU6-1177P	62318171	62318274	1	snRNA
ENSG00000212366	RNU6-1246P	73183346	73183452	-1	snRNA
ENSG00000212385	RNU6-817P	116956388	116956491	-1	snRNA
ENSG00000212398	RNU6-1248P	223877753	223877816	1	snRNA
ENSG00000212456	RNVU1-13	147994146	147994313	1	snRNA
ENSG00000212459	RNU6-695P	90719014	90719117	-1	snRNA
ENSG00000212527	RNA5SP63	163479274	163479385	1	rRNA
ENSG00000212538	U3	163892907	163893109	1	snoRNA
ENSG00000212541	RNU6-510P	38457134	38457241	1	snRNA
ENSG00000212544	RNVU1-19	149514090	149514256	-1	snRNA
ENSG00000212601	RNA5SP53	93953890	93954009	-1	rRNA
ENSG00000212610	U3	218715033	218715241	-1	snoRNA
ENSG00000212624	SNORA26	52190447	52190568	-1	snoRNA
ENSG00000212916	MAP10	232940643	232946092	1	protein_coding
ENSG00000213026	CFL1P4	242156487	242156984	1	pseudogene
ENSG00000213029	SPHAR	229440129	229441248	1	protein_coding
ENSG00000213032	NDUFA3P3	226151879	226152128	1	pseudogene
ENSG00000213033	AURKAPS1	220440048	220441259	-1	pseudogene
ENSG00000213046	EEF1A1P32	197657890	197659757	1	pseudogene
ENSG00000213047	DENND1B	197473878	197744826	-1	protein_coding
ENSG00000213051	RPL5P5	185195940	185196832	-1	pseudogene
ENSG00000213057	C1orf220	178511887	178518024	1	protein_coding
ENSG00000213063	RPL29P7	168907705	168908161	1	pseudogene
ENSG00000213064	SFT2D2	168195176	168222263	1	protein_coding
ENSG00000213070	HMGB3P6	164326004	164326601	1	pseudogene
ENSG00000213075	RPL31P11	161653485	161655042	-1	pseudogene
ENSG00000213085	CCDC19	159842154	159869953	-1	protein_coding
ENSG00000213088	DARC	159173097	159176290	1	protein_coding
ENSG00000213171	LINGO4	151772740	151778630	-1	protein_coding
ENSG00000213190	MLLT11	151030234	151040970	1	protein_coding
ENSG00000213240	NOTCH2NL	145209119	145291972	1	protein_coding
ENSG00000213244	HIST2H3DP1	120904675	120905090	1	pseudogene
ENSG00000213281	NRAS	115247090	115259515	-1	protein_coding
ENSG00000213366	GSTM2	110210644	110252171	1	protein_coding
ENSG00000213478	CFL1P2	51623460	51624143	-1	pseudogene
ENSG00000213512	GBP7	89597434	89641723	-1	protein_coding
ENSG00000213516	RBMXL1	89445139	89458643	-1	protein_coding
ENSG00000213559	HNRNPA1P64	80916768	80917689	-1	pseudogene
ENSG00000213625	LEPROT	65886270	65901690	1	protein_coding
ENSG00000213735	ANAPC10P1	52719293	52719848	1	pseudogene
ENSG00000214114	MYCBP	39328636	39347289	-1	protein_coding
ENSG00000214141	ACTN4P2	38242342	38245090	1	pseudogene
ENSG00000214193	SH3D21	36771988	36790484	1	protein_coding
ENSG00000214204	HNRNPA1P43	116399531	116400440	-1	pseudogene
ENSG00000214262	ANKRD36BP1	168214803	168216581	-1	pseudogene
ENSG00000214837	RP11-261C10.3	243242159	243265035	-1	lincRNA
ENSG00000214973	CHCHD3P3	27527325	27527964	-1	pseudogene
ENSG00000215149	KRT18P32	238654658	238655944	1	pseudogene
ENSG00000215520	RPS4XP4	20852482	20853244	1	pseudogene
ENSG00000215695	RSC1A1	15986364	15988217	1	protein_coding
ENSG00000215704	CELA2B	15792404	15817895	1	protein_coding
ENSG00000215717	TMEM167B	109632425	109639556	1	protein_coding
ENSG00000215784	FAM72D	143896452	143913143	-1	protein_coding
ENSG00000215785	CFL1P6	11051035	11051854	-1	pseudogene
ENSG00000215788	TNFRSF25	6521211	6526255	-1	protein_coding
ENSG00000215790	SLC35E2	1656277	1677431	-1	protein_coding
ENSG00000215800	RSL24D1P4	242935922	242936405	1	pseudogene
ENSG00000215802	RFKP1	240986306	240986733	-1	pseudogene
ENSG00000215808	LINC01139	238643684	238649323	-1	lincRNA
ENSG00000215811	BTNL10	228696356	228700006	-1	pseudogene
ENSG00000215812	ZNF847P	227884593	227894412	-1	pseudogene
ENSG00000215817	ZC3H11B	219782859	219786462	-1	pseudogene
ENSG00000215819	KRT18P12	214705538	214706810	1	pseudogene
ENSG00000215833	QRSL1P1	168418910	168420449	-1	pseudogene
ENSG00000215834	FMO9P	166572912	166600637	1	pseudogene
ENSG00000215838	RP11-466F5.6	165667987	165679205	1	pseudogene
ENSG00000215845	TSTD1	161007421	161008780	-1	protein_coding
ENSG00000215846	MPTX1	159246293	159247282	1	pseudogene
ENSG00000215853	RPTN	152126071	152131704	-1	protein_coding
ENSG00000215860	PDZK1P1	145924388	145942619	-1	pseudogene
ENSG00000215863	LINC01138	147835127	147931933	-1	lincRNA
ENSG00000215864	NBPF7	120377388	120387779	-1	pseudogene
ENSG00000215866	RP11-426L16.8	113362792	113393265	-1	lincRNA
ENSG00000215867	KRT18P57	112190913	112192166	-1	pseudogene
ENSG00000215869	RP11-364B6.1	104615645	104619709	1	lincRNA
ENSG00000215873	FEN1P1	91793926	91795070	1	pseudogene
ENSG00000215874	CAPNS1P1	89859592	89860224	1	pseudogene
ENSG00000215875	ST13P20	82187378	82188753	1	pseudogene
ENSG00000215883	CYB5RL	54638009	54665709	-1	protein_coding
ENSG00000215887	ZNF859P	50307493	50312072	1	pseudogene
ENSG00000215900	SEPW1P	31567834	31568405	-1	pseudogene
ENSG00000215906	LACTBL1	23279536	23291831	-1	protein_coding
ENSG00000215908	CROCCP2	16944751	16971178	-1	lincRNA
ENSG00000215910	C1orf167	11821844	11849642	1	protein_coding
ENSG00000215912	TTC34	2567415	2718286	-1	protein_coding
ENSG00000215914	MMP23A	1631369	1633249	1	pseudogene
ENSG00000215915	ATAD3C	1385069	1405538	1	protein_coding
ENSG00000215930	MIR942	117637265	117637350	1	miRNA
ENSG00000215938	MIR190B	154166141	154166219	-1	miRNA
ENSG00000215952	MIR921	166123980	166124035	-1	miRNA
ENSG00000217327	RPS7P5	240175946	240176526	1	pseudogene
ENSG00000217801	RP11-465B22.3	995114	1004735	1	pseudogene
ENSG00000217897	HSPE1P8	39769966	39770570	-1	pseudogene
ENSG00000218283	MORF4L1P1	220426912	220427878	1	pseudogene
ENSG00000218510	LINC00339	22351681	22357716	1	lincRNA
ENSG00000219073	CELA3B	22303514	22325135	1	protein_coding
ENSG00000219102	HNRNPA3P12	54440642	54441704	-1	pseudogene
ENSG00000219481	NBPF1	16888814	16940057	-1	protein_coding
ENSG00000220323	HIST2H2BD	149814608	149815100	1	pseudogene
ENSG00000220749	RPL21P28	212224829	212225371	-1	pseudogene
ENSG00000220785	MTMR9LP	32697259	32707221	-1	pseudogene
ENSG00000221028	MIR1231	201777739	201777830	1	miRNA
ENSG00000221040	U3	116821228	116821442	1	snoRNA
ENSG00000221083	SNORA77	8571854	8571978	-1	snoRNA
ENSG00000221203	MIR1262	68649201	68649293	-1	miRNA
ENSG00000221216	RNU6ATAC27P	28807874	28807992	1	snRNA
ENSG00000221290	MIR1182	231155574	231155670	-1	miRNA
ENSG00000221340	RNU6ATAC18P	12630000	12630100	-1	snRNA
ENSG00000221390	MIR1295A	171070869	171070947	-1	miRNA
ENSG00000221406	MIR320B2	224444706	224444843	-1	miRNA
ENSG00000221539	SNORD99	28905261	28905334	-1	snoRNA
ENSG00000221545	MIR1255B2	167967898	167967964	1	miRNA
ENSG00000221571	RNU6ATAC35P	220998962	220999389	1	lincRNA
ENSG00000221643	SNORA77	203698709	203698833	1	snoRNA
ENSG00000221662	MIR1290	19223565	19223642	-1	miRNA
ENSG00000221673	U3	220136028	220136206	1	snoRNA
ENSG00000221680	MIR1278	193105633	193105713	1	miRNA
ENSG00000221808	MIR1256	21314807	21314925	-1	miRNA
ENSG00000221879	MRPS21P3	197332947	197333208	1	pseudogene
ENSG00000221888	OR1C1	247920676	247921982	-1	protein_coding
ENSG00000221953	C1orf229	247273462	247275719	-1	protein_coding
ENSG00000221978	CCNL2	1321091	1334708	-1	protein_coding
ENSG00000221986	MYBPHL	109834987	109849663	-1	protein_coding
ENSG00000222009	BTBD19	45274154	45281257	1	protein_coding
ENSG00000222046	DCDC2B	32674695	32681797	1	protein_coding
ENSG00000222069	RN7SKP285	104066184	104066501	1	misc_RNA
ENSG00000222112	RN7SKP16	33802167	33802465	-1	misc_RNA
ENSG00000222120	RNA5SP81	242297574	242297683	1	rRNA
ENSG00000222209	RNA5SP56	118806995	118807112	-1	rRNA
ENSG00000222222	RNU2-17P	150209315	150209504	1	snRNA
ENSG00000222240	RN7SKP156	188124970	188125311	-1	misc_RNA
ENSG00000222282	RNU6-584P	38350695	38350789	1	snRNA
ENSG00000222370	SNORA36B	220373888	220374018	-1	snoRNA
ENSG00000222378	RNA5SP44	39619836	39619968	-1	rRNA
ENSG00000222397	RN7SKP229	181808608	181808909	-1	misc_RNA
ENSG00000222399	RNU6-791P	222676974	222677077	-1	snRNA
ENSG00000222407	RNA5SP80	231417160	231417270	-1	rRNA
ENSG00000222457	RNU6-121P	154270126	154270224	1	snRNA
ENSG00000222552	RNA5SP60	159148263	159148349	1	rRNA
ENSG00000222623	RNU6-1100P	157784	157887	-1	snRNA
ENSG00000222624	RNU2-15P	65881499	65881689	1	snRNA
ENSG00000222650	RNU2-70P	236431080	236431258	1	snRNA
ENSG00000222664	RN7SKP123	93491809	93492099	1	misc_RNA
ENSG00000222784	RN7SKP91	31316670	31316957	1	misc_RNA
ENSG00000222788	RNU2-38P	144944672	144944750	1	snRNA
ENSG00000222821	RNU4-27P	36868322	36868460	-1	snRNA
ENSG00000222831	MIR1537	236016300	236016360	-1	miRNA
ENSG00000222849	RNA5SP21	78245589	78245684	1	rRNA
ENSG00000222854	RNA5SP59	148913273	148913382	-1	rRNA
ENSG00000222952	RNA5SP41	13949679	13949779	-1	rRNA
ENSG00000222986	RNU5A-5P	231806381	231806496	1	snRNA
ENSG00000223026	RN7SKP247	81717474	81717781	1	misc_RNA
ENSG00000223062	RNU6-1245P	28151049	28151154	1	snRNA
ENSG00000223075	RN7SKP126	192844816	192845115	-1	misc_RNA
ENSG00000223119	RNU6-1139P	242187251	242187356	-1	snRNA
ENSG00000223152	RNU4-88P	66560144	66560229	-1	snRNA
ENSG00000223175	RNU4-61P	48913608	48913714	1	snRNA
ENSG00000223181	RNU6-1199P	693613	693716	-1	snRNA
ENSG00000223229	RN7SKP270	97161412	97161723	-1	misc_RNA
ENSG00000223263	RNU6-387P	67882897	67883001	1	snRNA
ENSG00000223282	RN7SKP165	226633638	226633993	1	misc_RNA
ENSG00000223306	RNU6-1304P	225928977	225929084	1	snRNA
ENSG00000223345	HIST2H2BA	120906028	120915073	1	pseudogene
ENSG00000223380	SEC22B	145096220	145116922	1	processed_transcript
ENSG00000223393	RP5-858B6.3	231010592	231014761	1	antisense
ENSG00000223396	RPS10P7	201487831	201499602	1	lincRNA
ENSG00000223416	RPS26P15	58521805	58522152	-1	pseudogene
ENSG00000223452	HMGN2P18	155121020	155121295	1	pseudogene
ENSG00000223489	NEFHP1	117282603	117285231	-1	pseudogene
ENSG00000223490	CHCHD2P5	94386824	94387223	-1	pseudogene
ENSG00000223519	KIF28P	246935139	246993361	-1	pseudogene
ENSG00000223525	RABGAP1L-IT1	174866095	174867133	1	sense_intronic
ENSG00000223575	RBMX2P3	119627621	119628577	-1	pseudogene
ENSG00000223603	CRPP1	159674773	159675397	-1	pseudogene
ENSG00000223656	HMGB3P10	100163798	100164734	1	pseudogene
ENSG00000223694	ADH5P3	240333455	240334591	1	pseudogene
ENSG00000223764	RP11-54O7.3	852245	856396	-1	lincRNA
ENSG00000223776	LGALS8-AS1	236686369	236687808	-1	antisense
ENSG00000223794	COX5BP8	179224868	179225216	1	pseudogene
ENSG00000223810	KRT8P28	151921999	151923388	-1	pseudogene
ENSG00000223823	RP11-465B22.5	1072397	1079436	1	lincRNA
ENSG00000223828	BANF1P4	174725988	174726257	-1	pseudogene
ENSG00000223883	RP11-424D14.1	69521581	69650686	1	lincRNA
ENSG00000223896	CCNJP2	93221351	93222513	1	pseudogene
ENSG00000223949	RP11-24J23.2	64560125	64636980	-1	antisense
ENSG00000223963	PRKRIRP8	240932720	240934834	-1	pseudogene
ENSG00000223972	DDX11L1	11869	14412	1	pseudogene
ENSG00000223982	SNRPD2P2	231611702	231612034	-1	pseudogene
ENSG00000224040	HMGN1P4	182911250	182911539	-1	pseudogene
ENSG00000224051	GLTPD1	1260136	1264277	1	protein_coding
ENSG00000224081	LINC01057	95104017	95285837	-1	lincRNA
ENSG00000224129	DPPA2P2	26845845	26846741	-1	pseudogene
ENSG00000224183	SDHDP6	25620655	25621134	-1	pseudogene
ENSG00000224203	RPS23P10	161506361	161507948	-1	pseudogene
ENSG00000224209	LINC00466	63655660	63782902	-1	lincRNA
ENSG00000224227	OR2L1P	248153569	248154506	1	pseudogene
ENSG00000224238	WARS2-IT1	119590028	119607408	1	antisense
ENSG00000224255	PDCL3P6	52645520	52646225	1	pseudogene
ENSG00000224259	LINC01133	159931008	159948851	1	lincRNA
ENSG00000224276	RP11-336K24.5	155961181	155971578	1	antisense
ENSG00000224286	LINC01142	170240744	170253349	-1	lincRNA
ENSG00000224308	RP1-13P20.6	152902516	152921686	-1	antisense
ENSG00000224315	RPL7P7	8846270	8846972	-1	pseudogene
ENSG00000224333	GAPDHP20	32867710	32868716	-1	pseudogene
ENSG00000224445	RP11-413P11.1	99937971	99999571	-1	lincRNA
ENSG00000224462	C4BPAP1	207338841	207357255	1	pseudogene
ENSG00000224494	HNRNPA3P14	81892141	81893290	1	pseudogene
ENSG00000224520	KRT8P45	157043049	157044495	1	pseudogene
ENSG00000224566	FAM96AP2	228302698	228303174	-1	pseudogene
ENSG00000224609	RP11-470E16.1	59597608	59664293	-1	processed_transcript
ENSG00000224620	MEF2AP1	179416713	179417575	-1	pseudogene
ENSG00000224625	TUBB8P6	242220387	242223544	1	pseudogene
ENSG00000224668	IPO8P1	211032519	211035627	-1	pseudogene
ENSG00000224678	GAPDHP46	92580360	92581353	-1	pseudogene
ENSG00000224680	PLA2G12AP1	52834349	52834916	1	pseudogene
ENSG00000224687	RASAL2-AS1	178060643	178063119	-1	lincRNA
ENSG00000224690	UBE2D3P3	150772949	150773507	1	pseudogene
ENSG00000224699	LAMTOR5-AS1	110925441	110974982	1	antisense
ENSG00000224718	RP11-222A5.1	175846479	175849604	1	lincRNA
ENSG00000224727	FCF1P7	243430559	243431421	-1	pseudogene
ENSG00000224751	SHMT1P1	44315972	44317283	-1	pseudogene
ENSG00000224763	FDPSP8	211833531	211834619	-1	pseudogene
ENSG00000224783	MIPEPP2	238940349	238942500	-1	pseudogene
ENSG00000224805	LINC00853	47644922	47646011	1	antisense
ENSG00000224830	OR2X1P	248102275	248102961	1	pseudogene
ENSG00000224834	BTF3P9	227621765	227622047	1	pseudogene
ENSG00000224837	GCSHP5	168025139	168025660	-1	pseudogene
ENSG00000224863	RP5-1109J22.2	46912345	46915376	-1	lincRNA
ENSG00000224870	RP4-758J18.2	1334902	1337426	1	protein_coding
ENSG00000224896	SIGLEC30P	170084777	170085717	1	pseudogene
ENSG00000224927	NDUFA5P10	110353264	110353620	-1	pseudogene
ENSG00000224939	LINC00184	234765057	234770526	1	lincRNA
ENSG00000224965	KCNC4-AS1	110751456	110752609	-1	antisense
ENSG00000224966	TBC1D3P6	16316366	16321246	1	pseudogene
ENSG00000224977	RP11-160H22.3	173991647	173992123	1	lincRNA
ENSG00000224986	PPP1R8P1	48790752	48791795	-1	pseudogene
ENSG00000225015	SNX18P15	142660017	142660749	-1	pseudogene
ENSG00000225077	LINC00337	6296300	6299504	1	antisense
ENSG00000225079	FTH1P22	117317726	117318245	-1	pseudogene
ENSG00000225080	PFN1P4	147601780	147602181	1	pseudogene
ENSG00000225082	DAP3P1	155556435	155571988	1	pseudogene
ENSG00000225099	ATP6V1E1P1	43368903	43369583	1	pseudogene
