GENE	CHR	START	STOP	NSNPS	NPARAM	N	ZSTAT	P
ENSG00000121335	12	11544476	11653975	45	8	17500	0.48775	0.31286
ENSG00000139083	12	11802788	12048336	137	36	17500	2.3334	0.0098127
ENSG00000121380	12	12202778	12364018	77	19	17500	-0.64585	0.74081
ENSG00000070018	12	12268959	12419946	41	7	17500	0.01502	0.49401
ENSG00000111261	12	12482198	12503475	13	4	17500	1.247	0.1062
ENSG00000205791	12	12508342	12510001	1	1	17500	0.61281	0.27
ENSG00000165714	12	12510013	12619840	49	7	17500	-0.66162	0.74589
ENSG00000111266	12	12628829	12715317	34	6	17500	0.74541	0.22801
ENSG00000111269	12	12764761	12798042	5	2	17500	1.0913	0.13758
ENSG00000183150	12	12813825	12849141	20	5	17500	0.44486	0.32821
ENSG00000111276	12	12867992	12875305	4	2	17500	0.76213	0.22299
ENSG00000178878	12	12878851	12982909	28	11	17500	0.47435	0.31762
ENSG00000213782	12	12966250	12982915	8	3	17500	-0.44595	0.67218
ENSG00000013588	12	13043716	13070871	13	4	17500	1.9954	0.023001
ENSG00000111291	12	13093709	13105081	8	3	17500	2.6158	0.004451
ENSG00000013583	12	13127798	13153207	15	5	17500	3.6056	0.00015573
ENSG00000183935	12	13152812	13155768	3	1	17500	3.8911	4.9889e-05
ENSG00000084444	12	13197218	13295455	26	5	17500	2.3468	0.0094678
ENSG00000111305	12	13236494	13256619	4	2	17500	1.6667	0.047783
ENSG00000134531	12	13349650	13369708	13	5	17500	1.185	0.118
ENSG00000180861	12	13524023	13540101	27	5	17500	-1.5192	0.93564
ENSG00000201476	12	13593818	13593935	1	1	17500	-1.1264	0.87
ENSG00000273079	12	13693165	14133053	297	51	17500	0.082559	0.4671
ENSG00000171681	12	14518610	14651697	23	3	17500	3.1615	0.00078493
ENSG00000121316	12	14656595	14721283	20	5	17500	0.26515	0.39545
ENSG00000070019	12	14765576	14849519	8	2	17500	0.35374	0.36177
ENSG00000197837	12	14920933	14924065	4	2	17500	0.85956	0.19502
ENSG00000084463	12	14939410	14956474	5	2	17500	1.7558	0.039558
ENSG00000182993	12	14956506	15059520	32	3	17500	1.4511	0.073378
ENSG00000179256	12	14957584	14967116	3	1	17500	1.0765	0.14085
ENSG00000111339	12	14978503	14996429	10	2	17500	1.3311	0.09158
ENSG00000111341	12	15034115	15038860	1	1	17500	1.2265	0.11
ENSG00000139055	12	15066969	15092016	15	1	17500	1.5179	0.064522
ENSG00000111348	12	15094951	15114662	13	3	17500	1.3822	0.083461
ENSG00000139053	12	15125956	15134799	7	2	17500	0.56624	0.28561
ENSG00000134533	12	15260717	15501609	78	11	17500	3.4444	0.00028614
ENSG00000256650	12	15265297	15267632	2	1	17500	1.9997	0.022766
ENSG00000255660	12	15304857	15308217	5	2	17500	2.0466	0.020349
ENSG00000151490	12	15475331	15750333	70	13	17500	0.43585	0.33147
ENSG00000151491	12	15773092	16035263	22	4	17500	1.0246	0.15277
ENSG00000023734	12	16035325	16056412	3	1	17500	1.7189	0.042819
ENSG00000023697	12	16064106	16190220	32	7	17500	0.68404	0.24698
ENSG00000188991	12	16341419	16430619	45	5	17500	-0.031944	0.51274
ENSG00000008394	12	16500076	16762193	101	21	17500	1.0146	0.15515
ENSG00000048540	12	16701307	16763528	14	4	17500	2.0569	0.019848
ENSG00000213235	12	17143604	17145017	1	1	17500	0.77219	0.22
ENSG00000242991	12	17274650	17275394	2	1	17500	0.043461	0.48267
ENSG00000111404	12	18233803	18473041	89	20	17500	-1.4392	0.92495
ENSG00000139144	12	18400548	18801348	127	26	17500	1.7803	0.037517
ENSG00000139151	12	18836103	18890991	26	6	17500	1.2978	0.097172
ENSG00000177938	12	18891045	18892121	1	1	17500	0.20189	0.42
ENSG00000227525	12	19241974	19242825	1	1	17500	-0.20189	0.58
ENSG00000052126	12	19282648	19529334	45	11	17500	0.39851	0.34513
ENSG00000139154	12	19556979	19873735	162	36	17500	-0.26926	0.60613
ENSG00000200247	12	19598883	19598989	1	1	17500	-0.64335	0.74
ENSG00000245205	12	19609178	19610582	2	1	17500	-1.2151	0.88784
ENSG00000200885	12	19877369	19877533	1	1	17500	-1.2265	0.89
ENSG00000172572	12	20522179	20837315	137	33	17500	0.15858	0.437
ENSG00000139155	12	20848289	20906320	27	7	17500	-0.018404	0.50734
ENSG00000111700	12	20963636	21243040	105	10	17500	0.31325	0.37704
ENSG00000257046	12	20968608	21243179	102	10	17500	0.35391	0.3617
ENSG00000205754	12	20968673	21245679	103	10	17500	0.36964	0.35583
ENSG00000134538	12	21284136	21392180	86	14	17500	-0.19996	0.57924
ENSG00000084453	12	21417534	21572528	98	13	17500	-0.54508	0.70715
ENSG00000121351	12	21507893	21532912	18	4	17500	-0.032779	0.51307
ENSG00000121350	12	21590549	21623300	20	2	17500	-0.052858	0.52108
ENSG00000004700	12	21621845	21654603	20	4	17500	0.6251	0.26595
ENSG00000111711	12	21654715	21671342	13	4	17500	-1.0346	0.84958
ENSG00000134548	12	21679241	21690311	5	2	17500	0.55686	0.28881
ENSG00000111713	12	21689123	21757781	31	4	17500	-0.94661	0.82808
ENSG00000111716	12	21788276	21910791	17	2	17500	-0.15392	0.56116
ENSG00000069431	12	21950335	22094336	63	10	17500	0.60729	0.27183
ENSG00000111726	12	22199108	22218608	7	2	17500	-0.86257	0.80581
ENSG00000111728	12	22216707	22589975	148	28	17500	-0.70543	0.75973
ENSG00000111731	12	22601517	22697480	15	2	17500	-0.37273	0.64533
ENSG00000139163	12	22778009	22843599	14	2	17500	0.71769	0.23648
ENSG00000134532	12	23682440	24103966	188	51	17500	0.014503	0.49421
ENSG00000197503	12	24719898	24737102	5	2	17500	-0.34097	0.63344
ENSG00000060982	12	24964295	25102393	84	17	17500	0.48331	0.31444
ENSG00000226397	12	25146358	25150453	1	1	17500	-0.050154	0.52
ENSG00000118308	12	25173936	25261268	62	18	17500	-0.78557	0.78394
ENSG00000118307	12	25261354	25348096	24	5	17500	1.4753	0.070067
ENSG00000205707	12	25348150	25362579	10	2	17500	0.96325	0.16771
ENSG00000133703	12	25357723	25403870	25	4	17500	0.66479	0.25309
ENSG00000152936	12	25562241	25801513	113	25	17500	2.1805	0.01461
ENSG00000255988	12	25593809	25593986	2	1	17500	3.0545	0.0011271
ENSG00000246695	12	26092262	26112698	5	2	17500	-1.5821	0.94319
ENSG00000123094	12	26111962	26232825	64	12	17500	-0.46721	0.67982
ENSG00000123096	12	26274924	26452223	95	22	17500	1.0911	0.1376
ENSG00000123104	12	26490342	26986131	269	52	17500	0.61009	0.2709
ENSG00000064102	12	27058114	27091259	16	5	17500	-1.569	0.94167
ENSG00000111790	12	27091316	27119583	10	4	17500	0.30506	0.38016
ENSG00000064115	12	27126128	27167367	22	6	17500	-0.88107	0.81086
ENSG00000152944	12	27175479	27219276	8	3	17500	0.22612	0.41055
ENSG00000214700	12	27233991	27235447	1	1	17500	0.5244	0.3
ENSG00000211455	12	27396901	27478892	37	9	17500	0.41271	0.33991
ENSG00000029153	12	27485787	27576241	45	12	17500	-0.37779	0.64721
ENSG00000165935	12	27619743	27655118	27	5	17500	0.31968	0.3746
ENSG00000110841	12	27676364	27848497	96	22	17500	-0.44098	0.67038
ENSG00000174236	12	27849428	27850566	1	1	17500	-0.33185	0.63
ENSG00000061794	12	27863706	27909228	5	2	17500	0.69633	0.24311
ENSG00000205693	12	27915671	27924209	4	2	17500	0.0033287	0.49867
ENSG00000087448	12	27932953	27955973	3	1	17500	-1.825	0.966
ENSG00000087494	12	28111017	28125638	9	3	17500	1.0046	0.15755
ENSG00000123106	12	28286182	28732883	145	9	17500	2.3277	0.0099633
ENSG00000064763	12	29302036	29493913	91	14	17500	-1.0625	0.856
ENSG00000087502	12	29490285	29534122	10	3	17500	-1.3096	0.90484
ENSG00000257599	12	29542227	29640421	45	8	17500	-0.45922	0.67696
ENSG00000187950	12	29565407	29650619	44	9	17500	-0.22056	0.58728
ENSG00000133687	12	29653773	29937692	143	29	17500	2.08	0.018764
ENSG00000251781	12	30459364	30459457	1	1	17500	-1.4051	0.92
ENSG00000133704	12	30781922	30848920	28	4	17500	0.65268	0.25698
ENSG00000110888	12	30862486	30907885	18	4	17500	0.9031	0.18324
ENSG00000235884	12	30947977	30955645	1	1	17500	0.15097	0.44
ENSG00000110900	12	31079362	31149534	33	10	17500	-1.9393	0.97377
ENSG00000245614	12	31173697	31226781	16	5	17500	-1.9091	0.97188
ENSG00000013573	12	31226779	31257725	3	1	17500	-0.93588	0.82533
ENSG00000139146	12	31433518	31479992	9	3	17500	-0.89905	0.81569
ENSG00000170456	12	31535157	31744031	74	10	17500	1.5751	0.057613
ENSG00000255867	12	31742857	31768600	3	2	17500	1.7352	0.041352
ENSG00000139160	12	31800094	31826048	14	4	17500	0.81558	0.20737
ENSG00000151743	12	31824071	31882108	14	4	17500	0.6753	0.24974
ENSG00000188375	12	31944123	31945175	2	1	17500	-0.066612	0.52655
ENSG00000174718	12	32112304	32146039	32	8	17500	0.55051	0.29098
ENSG00000151746	12	32259769	32536567	141	31	17500	-1.3876	0.91737
ENSG00000139132	12	32552463	32798984	120	24	17500	2.2673	0.011685
ENSG00000087470	12	32832134	32898486	26	2	17500	0.12117	0.45178
ENSG00000139131	12	32880424	32908836	12	2	17500	0.023592	0.49059
ENSG00000057294	12	32943679	33049774	36	8	17500	1.7236	0.042391
ENSG00000110975	12	33527173	33592754	34	6	17500	-1.1384	0.87253
ENSG00000139133	12	34175216	34182629	4	2	17500	1.405	0.080008
ENSG00000175548	12	38710380	38717784	1	1	17500	-1.2816	0.9
ENSG00000139117	12	39040624	39301232	82	11	17500	-0.085102	0.53391
ENSG00000139116	12	39687030	39837192	37	5	17500	-0.41647	0.66147
ENSG00000173208	12	39943835	40013553	13	3	17500	-1.3395	0.9098
ENSG00000180116	12	40019969	40302102	73	11	17500	-1.0185	0.84579
ENSG00000151229	12	40148823	40499891	153	31	17500	2.0551	0.019934
ENSG00000188906	12	40590546	40763087	100	17	17500	5.3131	5.3887e-08
ENSG00000205592	12	40787197	40964632	124	19	17500	4.655	1.62e-06
ENSG00000018236	12	41086244	41466220	163	26	17500	1.8284	0.033744
ENSG00000165966	12	41582250	41968392	182	23	17500	0.21646	0.41431
ENSG00000151233	12	42475647	42538681	22	4	17500	-2.0003	0.97727
ENSG00000015153	12	42550906	42632151	17	3	17500	-2.1892	0.98571
ENSG00000134283	12	42632249	42853517	55	7	17500	-1.2425	0.89298
ENSG00000139168	12	42705880	42719920	3	1	17500	-1.1305	0.87088
ENSG00000139174	12	42852140	42984157	58	15	17500	0.59854	0.27474
ENSG00000257927	12	43447892	43448189	1	1	17500	-0.07527	0.53
ENSG00000173157	12	43747669	43945724	70	12	17500	0.035202	0.48596
ENSG00000129317	12	44122410	44152620	11	1	17500	-0.29257	0.61508
ENSG00000198001	12	44152747	44183346	14	3	17500	0.93007	0.17617
ENSG00000151239	12	44187526	44200178	3	1	17500	0.96612	0.16699
ENSG00000139173	12	44229770	44783545	136	18	17500	0.70549	0.24025
ENSG00000184613	12	44902058	45315631	132	24	17500	-0.54486	0.70707
ENSG00000185610	12	45408455	45444882	6	1	17500	0.76311	0.2227
ENSG00000134297	12	45566847	45609824	8	1	17500	0.46345	0.32152
ENSG00000177119	12	45609770	45834187	55	7	17500	0.69153	0.24462
ENSG00000189079	12	46123448	46301823	20	4	17500	-0.5406	0.70561
ENSG00000270429	12	46274733	46276049	2	1	17500	-0.78361	0.78337
ENSG00000139218	12	46312914	46385903	13	3	17500	-0.48836	0.68735
ENSG00000111371	12	46576846	46663800	43	14	17500	-1.0199	0.84611
ENSG00000134294	12	46751972	46766650	6	1	17500	-0.48789	0.68719
ENSG00000139209	12	47158546	47226191	40	9	17500	0.032708	0.48695
ENSG00000139211	12	47469490	47473734	2	1	17500	0.82558	0.20452
ENSG00000179715	12	47473386	47630443	71	16	17500	0.35045	0.363
ENSG00000247774	12	47599681	47610239	5	2	17500	0.54348	0.2934
ENSG00000199566	12	47739949	47740080	1	1	17500	0.15097	0.44
ENSG00000005175	12	48057070	48099844	9	3	17500	0.052957	0.47888
ENSG00000111405	12	48103517	48119350	5	2	17500	-0.007792	0.50311
ENSG00000079337	12	48128455	48164823	25	9	17500	-0.020925	0.50835
ENSG00000211584	12	48147699	48176536	18	7	17500	0.11771	0.45315
ENSG00000061273	12	48176505	48226915	23	8	17500	1.0343	0.1505
ENSG00000111424	12	48235320	48336831	59	13	17500	0.96683	0.16681
ENSG00000134291	12	48357352	48362661	6	2	17500	1.2322	0.10894
ENSG00000139219	12	48366748	48398269	24	6	17500	0.26828	0.39424
ENSG00000079387	12	48436681	48500091	22	5	17500	-0.81442	0.7923
ENSG00000152556	12	48498922	48540187	23	4	17500	-0.88944	0.81312
ENSG00000177981	12	48541571	48574996	17	4	17500	-0.44088	0.67035
ENSG00000177875	12	48577366	48579709	3	1	17500	0.41348	0.33963
ENSG00000269514	12	48592170	48595814	4	2	17500	-0.074733	0.52979
ENSG00000172640	12	48596081	48597170	5	1	17500	0.81292	0.20813
ENSG00000187166	12	48722763	48724062	2	1	17500	0.84884	0.19798
ENSG00000167528	12	48733791	48745197	8	3	17500	-0.70291	0.75895
ENSG00000258024	12	48779200	48780048	1	1	17500	0.95417	0.17
ENSG00000257792	12	48788293	48789175	1	1	17500	-0.15097	0.56
ENSG00000273434	12	48810933	48811120	1	1	17500	-0.41246	0.66
ENSG00000139223	12	48866448	48866843	1	1	17500	1.9954	0.023
ENSG00000177627	12	48876286	48890295	15	4	17500	1.684	0.046091
ENSG00000197376	12	48901137	48923680	12	3	17500	0.84618	0.19873
ENSG00000198678	12	48953665	48956739	3	1	17500	-0.063654	0.52538
ENSG00000167531	12	48961467	48963849	1	1	17500	-1.7507	0.96
ENSG00000224709	12	49021671	49022565	1	1	17500	-1.4758	0.93
ENSG00000139620	12	49047184	49076021	12	3	17500	-0.71797	0.76361
ENSG00000129315	12	49082247	49110681	6	1	17500	-0.23029	0.59107
ENSG00000257987	12	49121218	49159569	8	3	17500	0.24546	0.40305
ENSG00000174233	12	49159975	49182820	5	2	17500	-0.17824	0.57073
ENSG00000167535	12	49207577	49222724	3	1	17500	-0.44667	0.67244
ENSG00000174243	12	49223547	49246625	7	2	17500	0.48214	0.31485
ENSG00000172602	12	49250928	49259681	3	1	17500	-0.45408	0.67511
ENSG00000139537	12	49297893	49325623	8	1	17500	0.76383	0.22248
ENSG00000134287	12	49329506	49351334	7	3	17500	0.41336	0.33967
ENSG00000169884	12	49359123	49365546	2	1	17500	0.35227	0.36232
ENSG00000181418	12	49388932	49393092	2	1	17500	0.17368	0.43106
ENSG00000181929	12	49396057	49412980	1	1	17500	-0.25335	0.6
ENSG00000167548	12	49412758	49453557	6	2	17500	-0.55492	0.71052
ENSG00000139636	12	49490919	49504683	5	1	17500	-1.2085	0.88656
ENSG00000123416	12	49521565	49525180	1	1	17500	-0.20189	0.58
ENSG00000167552	12	49578579	49583107	1	1	17500	-1.0364	0.85
ENSG00000167553	12	49582519	49667114	11	3	17500	-2.2448	0.98761
ENSG00000135406	12	49687035	49692465	2	1	17500	-1.3202	0.90662
ENSG00000135451	12	49717019	49725514	2	1	17500	-0.032696	0.51304
ENSG00000123352	12	49760367	49921205	36	4	17500	0.16574	0.43418
ENSG00000135519	12	49932940	49952091	9	2	17500	-1.2034	0.88559
ENSG00000187778	12	49950327	49961936	1	1	17500	-0.67449	0.75
ENSG00000110844	12	49962001	50038449	16	2	17500	-0.70084	0.7583
ENSG00000135436	12	49976668	49999422	8	2	17500	-0.57616	0.71775
ENSG00000258284	12	49987874	49988041	1	1	17500	0.27932	0.39
ENSG00000161791	12	50031724	50101948	13	1	17500	-0.98954	0.8388
ENSG00000139644	12	50101508	50158717	9	2	17500	0.27289	0.39247
ENSG00000167566	12	50184929	50222533	9	2	17500	0.59737	0.27513
ENSG00000258057	12	50222325	50234926	6	2	17500	0.67557	0.24966
ENSG00000186666	12	50231573	50236912	2	1	17500	0.076722	0.46942
ENSG00000135472	12	50260679	50298000	18	6	17500	0.28233	0.38885
ENSG00000167580	12	50344524	50352664	5	2	17500	-0.45618	0.67587
ENSG00000086159	12	50360977	50370922	2	1	17500	0.87006	0.19213
ENSG00000161800	12	50370706	50426919	12	1	17500	1.9299	0.026812
ENSG00000110881	12	50451331	50477394	7	2	17500	2.3993	0.0082126
ENSG00000066117	12	50478755	50494495	3	1	17500	1.5717	0.058015
ENSG00000167588	12	50497602	50505102	2	1	17500	3.2822	0.00051506
ENSG00000178449	12	50505762	50514240	3	1	17500	2.2083	0.01361
ENSG00000139624	12	50523575	50561288	12	2	17500	2.9881	0.0014034
ENSG00000050405	12	50569571	50677329	30	3	17500	3.5918	0.00016421
ENSG00000185958	12	50720013	50790405	14	2	17500	3.2981	0.00048675
ENSG00000161813	12	50786166	50873787	19	3	17500	0.29718	0.38317
ENSG00000066084	12	50898768	51142450	54	7	17500	1.5534	0.060161
ENSG00000123268	12	51157493	51214905	15	4	17500	1.6488	0.049596
ENSG00000186452	12	51236703	51281667	16	3	17500	0.59491	0.27595
ENSG00000185432	12	51317255	51326300	3	1	17500	0.31008	0.37825
ENSG00000214511	12	51347705	51364289	13	4	17500	0.43385	0.3322
ENSG00000110911	12	51373184	51422349	19	5	17500	0.29358	0.38454
ENSG00000050426	12	51441745	51454207	10	3	17500	1.0203	0.15379
ENSG00000110925	12	51454990	51477447	12	4	17500	1.3291	0.091909
ENSG00000135457	12	51487446	51566926	24	6	17500	0.40269	0.34359
ENSG00000184271	12	51580719	51611477	10	3	17500	0.17337	0.43118
ENSG00000183283	12	51632076	51665146	6	2	17500	-0.60094	0.72606
ENSG00000170545	12	51638342	51664674	4	2	17500	-0.35478	0.63862
ENSG00000110934	12	51674822	51718452	17	4	17500	0.41367	0.33956
ENSG00000139610	12	51722227	51740463	8	1	17500	-0.20643	0.58177
ENSG00000139629	12	51745031	51786651	15	4	17500	-0.50002	0.69147
ENSG00000050438	12	51785101	51902980	41	5	17500	0.52551	0.29961
ENSG00000196876	12	51984050	52206648	67	8	17500	-0.43923	0.66975
ENSG00000257851	12	52106253	52107390	1	1	17500	0.15097	0.44
ENSG00000167612	12	52281744	52285448	4	1	17500	0.25548	0.39917
ENSG00000139567	12	52300692	52317145	7	3	17500	-0.32889	0.62888
ENSG00000135503	12	52345451	52390862	13	1	17500	-0.46384	0.67862
ENSG00000161835	12	52400724	52409673	1	1	17500	0.80642	0.21
ENSG00000123358	12	52416616	52453291	8	4	17500	2.7741	0.0027674
ENSG00000123395	12	52463030	52471278	7	1	17500	-0.40644	0.65779
ENSG00000257542	12	52473480	52502045	5	2	17500	0.69625	0.24313
ENSG00000167767	12	52562780	52585784	6	3	17500	-0.14969	0.5595
ENSG00000257137	12	52599368	52604639	2	1	17500	0.61707	0.26859
ENSG00000258279	12	52604714	52617588	8	3	17500	1.5881	0.05613
ENSG00000135480	12	52626304	52645970	8	2	17500	-0.43348	0.66767
ENSG00000170442	12	52643084	52702947	38	7	17500	-0.82266	0.79465
ENSG00000135477	12	52644250	52652651	6	2	17500	-1.2252	0.88975
ENSG00000170523	12	52708085	52715182	18	3	17500	-1.0157	0.84511
ENSG00000135443	12	52753790	52761265	5	2	17500	-0.28528	0.61228
ENSG00000161849	12	52771596	52779436	19	2	17500	-0.13614	0.55415
ENSG00000161850	12	52787715	52800139	14	3	17500	-1.2275	0.89018
ENSG00000257844	12	52807744	52815660	5	2	17500	-0.4257	0.66484
ENSG00000170454	12	52817854	52828309	11	3	17500	-0.69122	0.75529
ENSG00000185479	12	52840435	52845910	2	1	17500	-1.4408	0.92518
ENSG00000170465	12	52862300	52867569	3	1	17500	0.31001	0.37828
ENSG00000205420	12	52880958	52887041	4	2	17500	0.45747	0.32367
ENSG00000186081	12	52908359	52914471	7	2	17500	-1.1612	0.87722
ENSG00000139648	12	52937693	52946931	18	4	17500	-0.43798	0.6693
ENSG00000170484	12	52959566	52967609	17	5	17500	-0.34346	0.63438
ENSG00000170486	12	52979373	52995322	14	3	17500	-0.35688	0.63941
ENSG00000186049	12	53001354	53012343	9	3	17500	-0.30144	0.61846
ENSG00000258120	12	53026650	53028240	1	1	17500	1.2816	0.1
ENSG00000172867	12	53038342	53045948	3	2	17500	-0.63768	0.73816
ENSG00000167768	12	53068520	53074191	9	3	17500	0.57729	0.28187
ENSG00000189182	12	53083410	53097247	13	3	17500	0.2086	0.41738
ENSG00000257402	12	53109351	53112824	1	1	17500	-1.4758	0.93
ENSG00000257125	12	53145762	53147605	1	1	17500	-0.95417	0.83
ENSG00000258071	12	53157189	53157677	1	1	17500	-0.7063	0.76
ENSG00000185069	12	53161939	53171129	8	3	17500	0.3197	0.3746
ENSG00000186442	12	53183469	53189901	5	2	17500	0.71575	0.23707
ENSG00000170477	12	53200333	53208335	10	4	17500	2.4953	0.006292
ENSG00000185640	12	53215194	53228079	3	1	17500	-0.271	0.6068
ENSG00000170423	12	53231588	53242876	3	2	17500	1.1091	0.13369
ENSG00000170421	12	53290977	53343738	18	5	17500	-0.0026142	0.50104
ENSG00000063046	12	53399942	53435993	15	2	17500	-0.12149	0.54835
ENSG00000111077	12	53440753	53458156	8	3	17500	1.2963	0.097428
ENSG00000167778	12	53458388	53473204	5	2	17500	1.0744	0.14132
ENSG00000167780	12	53497302	53518322	12	3	17500	-0.90171	0.81639
ENSG00000139631	12	53551447	53575135	6	2	17500	-0.38969	0.65162
ENSG00000139651	12	53574484	53584596	2	1	17500	0.21888	0.41337
ENSG00000139626	12	53585102	53601091	4	2	17500	-0.60428	0.72717
ENSG00000172819	12	53604354	53626764	10	3	17500	-0.22087	0.5874
ENSG00000182544	12	53645035	53648189	3	1	17500	-1.4085	0.92051
ENSG00000135476	12	53662083	53687427	11	2	17500	1.0098	0.1563
ENSG00000094914	12	53701240	53718648	1	1	17500	1.9774	0.024
ENSG00000170374	12	53720362	53739099	8	2	17500	1.6104	0.053651
ENSG00000185591	12	53773960	53810230	5	2	17500	1.5071	0.065898
ENSG00000135409	12	53817639	53825318	3	1	17500	1.803	0.035697
ENSG00000197111	12	53835525	53874946	10	2	17500	-0.79242	0.78594
ENSG00000139625	12	53874274	53893847	2	1	17500	0.17414	0.43088
ENSG00000170653	12	53901640	54020199	36	6	17500	1.4354	0.075593
ENSG00000135390	12	54026510	54071192	14	3	17500	1.3412	0.089925
ENSG00000012822	12	54104903	54121529	13	4	17500	1.4945	0.067527
ENSG00000249641	12	54329112	54333427	2	1	17500	0.4243	0.33568
ENSG00000123364	12	54332535	54340328	2	1	17500	0.2618	0.39674
ENSG00000123407	12	54348618	54352740	1	1	17500	1.5301	0.063
ENSG00000228630	12	54356092	54368740	8	1	17500	0.066858	0.47335
ENSG00000123388	12	54366910	54371427	1	1	17500	-0.20189	0.58
ENSG00000197757	12	54384408	54424607	8	3	17500	0.39812	0.34527
